Node Count,Requested Duration,Actual Duration
8,1800,64
16,1800,217
8,1200,246
8,1800,60
16,1800,211
8,1200,250
8,1800,64
16,1800,213
8,1200,280
8,1800,67
16,1800,211
8,1200,253
8,1800,66
16,1800,213
8,1200,282
8,1800,66
16,1800,206
8,1200,254
8,1800,67
16,1800,198
8,1200,255
8,1800,66
16,1800,200
8,1200,245
8,1800,9
16,1800,20
8,1200,16
8,1800,9
16,1800,46
8,1200,8
8,1800,65
16,1800,208
8,1200,241
8,1800,64
16,1800,181
8,1200,245
8,1800,65
64,3600,29
8,1200,73
8,1200,69
8,1200,76
8,1200,77
8,1200,74
8,1200,76
8,1200,76
8,1200,76
2,7200,861
5,7200,7041
2,1800,637
4,1800,763
8,1800,660
16,1800,1802
32,1800,1830
64,1800,1813
128,1800,741
256,1800,763
2048,1800,1074
2,1800,186
4,1800,210
8,1800,222
16,1800,242
32,1800,257
64,1800,251
128,1800,232
256,1800,1827
2,1800,144
4,1800,152
8,1800,158
16,1800,154
32,1800,198
64,1800,188
128,1800,206
256,1800,263
27,1800,108
64,3600,33
2,300,10
64,7200,41
16,7200,607
10,7200,3086
1920,7200,7226
2,7200,343
64,7200,2268
16,1800,884
256,7200,8
50,7140,5858
4,3600,650
4,3600,587
4,3600,589
4,3600,600
4,3600,799
4,3600,647
4,3600,608
4,3600,771
4,3600,737
4,3600,610
4,3600,618
4,3600,685
4,3600,593
4,3600,531
4,3600,514
4,3600,825
4,3600,616
4,3600,14
4,3600,14
4,3600,513
27,1800,679
8,1200,1210
16,7200,6576
8,60,18
32,1800,74
8,60,21
16,7200,43
4,3000,2525
32,7200,7224
32,7200,7223
32,7200,7206
96,600,13
12,600,15
2,60,16
8,7200,84
8,120,139
8,7200,47
2,60,23
8,7200,7226
50,7200,3259
64,7200,39
20,7200,39
12,1800,183
4,7200,580
63,7200,5895
63,7200,6025
63,7200,6109
2,60,27
2,1800,44
64,7200,7225
10,7200,3400
2,60,15
10,7200,2161
2,60,19
2,60,17
64,7200,7215
2,60,17
2,60,23
64,7200,45
40,7200,7215
2,7200,1100
4,3000,2644
8,1800,69
12,1800,201
11,600,65
2,60,16
11,600,77
16,600,24
96,1800,1126
16,1800,1806
32,1800,1807
64,1800,1803
4,7200,2010
16,1800,1822
32,1800,1823
64,1800,1821
3,7200,7214
4,7200,2576
4,300,324
20,3600,44
100,21600,115
2,1800,5
2,1800,99
12,7200,1684
12,7200,1650
12,7200,1655
12,7200,1651
12,7200,1669
12,7200,1660
12,7200,1671
12,7200,1650
12,7200,1654
8,1800,222
10,1800,75
2,7200,6920
4,300,305
64,7200,4725
16,1800,1322
64,7200,4699
50,7140,5979
4,1800,905
10,1800,98
16,7200,7068
16,7200,6
16,7200,19
16,7200,5
16,7200,9
16,7200,25
16,7200,6543
10,7200,3268
5,7200,4
64,7200,600
4,3600,828
20,3600,43
2,2700,2700
10,7200,6760
40,7200,7073
16,1800,1827
1882,7200,1952
4,3600,2772
20,1800,89
20,3600,42
3,3600,1173
16,600,14
4,3600,598
4,3600,741
4,3000,1756
16,600,18
16,600,10
16,600,559
4,3000,245
96,3300,1227
2,2400,2405
4,300,312
4,60,75
2,7200,7206
2,7200,7200
2,7200,7203
30,7200,216
330,7200,562
40,7200,3445
4,60,63
4,60,77
96,3300,1126
32,3600,1709
2,7200,2809
4,60,82
2,7200,7211
2,7200,7228
2,7200,7224
2,7200,7211
2,7200,7228
2,7200,7207
4,60,64
16,600,27
126,21600,423
4,60,77
30,7200,7206
30,7200,7201
1920,7200,7213
4,300,326
16,7200,6541
4,300,318
8,1200,87
8,1200,85
8,1200,87
8,1200,78
8,1200,84
8,1200,87
8,1200,87
8,1200,87
8,1200,87
8,1200,91
8,1200,90
8,1200,77
8,1200,75
8,1200,75
8,1200,78
8,1200,109
8,1200,78
8,1200,78
8,1200,78
8,1200,79
8,7200,1139
2048,3600,3387
4,60,84
16,600,628
4,60,69
8,7200,7209
8,7200,7215
2048,7200,767
4,60,84
64,7200,7200
64,7200,10
64,7200,8
4,60,81
16,600,614
4,2100,1730
4,60,84
16,600,621
4,60,73
4,60,85
4,60,70
4,60,77
4,60,84
120,600,606
2,1800,12
4,60,68
120,10800,875
2,1800,6
50,7140,5841
2,1800,6
2,1800,67
96,900,917
10,7200,3796
32,1800,211
96,3300,1248
32,3600,1960
2,7200,6919
4,2100,1404
96,3300,1243
96,3300,1250
32,3600,2188
32,3600,2028
4,600,284
27,600,146
4,600,287
40,7200,6614
16,7200,6538
27,600,148
1882,7200,6381
4,600,286
27,3600,829
4,600,285
27,1800,693
27,1800,681
27,3600,821
4,600,287
4,600,287
4,600,293
4,7200,38
4,7200,27
4,7200,178
4,7200,26
8,3600,408
16,3600,473
32,3600,481
64,3600,495
128,3600,487
8,3600,523
16,3600,687
8,3600,360
16,3600,417
32,3600,506
8,3600,29
16,3600,32
32,3600,42
2,1920,198
4,3000,52
4,3000,2234
4,3000,2227
4,600,285
32,3600,736
2,1920,179
32,3600,2163
96,3300,1335
6,1920,118
32,3600,135
200,43200,22
64,7200,7228
64,7200,7160
64,7200,7165
64,7200,7179
64,7200,7173
16,7200,6633
16,7200,6628
16,7200,6630
16,7200,6627
16,7200,3666
16,7200,6627
200,43200,37655
200,43200,37638
200,43200,37845
200,43200,37748
64,7200,7202
64,7200,7226
64,7200,7214
64,7200,7208
64,7200,7201
64,7200,7227
64,7200,7214
64,7200,7202
128,21600,11407
128,21600,9022
57,7200,3813
57,7200,3766
57,7200,3856
57,7200,3871
57,7200,3998
57,7200,3738
57,7200,3752
57,7200,3776
57,7200,3830
57,7200,3839
57,7200,3806
57,7200,3883
57,7200,3773
57,7200,3732
57,7200,3866
57,7200,3737
57,7200,3760
57,7200,3776
57,7200,3767
57,7200,3784
1984,43200,43209
200,43200,43222
72,7200,655
8000,43200,385
4096,43200,8412
8192,3600,1041
1024,1800,789
8192,3600,3611
1024,1800,400
8192,3600,3623
512,1800,1128
1024,1800,721
4096,1800,1196
8192,3600,1737
512,1800,293
1024,1800,757
4096,1800,337
512,1800,940
1024,1800,1252
4096,1800,1611
512,1800,420
1024,1800,426
2048,1800,931
4096,1800,1817
8192,3600,3624
8192,3600,3618
512,1800,597
1024,1800,1024
2048,1800,370
4096,1800,403
8,7200,6031
8,7200,6429
100,7200,2863
63,7200,6096
63,7200,6256
63,7200,6098
12,7200,1665
64,7200,102
64,7200,108
360,43200,37
2,7200,7202
2,7200,7209
2,7200,7221
200,43200,5897
200,43200,28020
200,43200,16752
200,43200,27694
600,7200,6
120,10800,7290
2,7200,6830
30,7200,7218
50,7200,4701
120,10800,6732
120,21600,21618
330,10800,2523
1920,7200,7204
120,10800,7447
120,21600,21611
4,7200,7229
4,7200,6277
4,7200,1836
4,7200,443
4,7200,7216
4,7200,6274
4,7200,441
4,7200,129
3,7200,7227
4,7200,6115
4,7200,135
4,7200,121
4,7200,120
256,3600,492
512,3600,899
1024,3600,986
2048,3600,1055
4096,3600,1720
8192,3600,3601
32,3600,3630
64,3600,717
128,3600,748
256,3600,766
512,3600,810
1024,3600,947
2048,3600,1155
4096,3600,1586
8192,3600,3629
8192,3600,2868
64,3600,471
128,3600,775
256,3600,597
512,3600,3605
1024,3600,938
2048,3600,1363
4096,3600,3614
64,3600,146
128,3600,42
256,3600,192
512,3600,79
2048,3600,383
8192,3600,627
50,7140,5982
4,7200,7229
4,7200,7203
4,7200,7216
4,7200,7216
4,7200,7213
4,7200,7226
2,7200,7207
2,7200,7211
2,7200,7214
2,7200,7207
2,7200,7214
2,7200,7225
2,7200,7216
2,7200,7204
2,7200,7205
2,7200,7216
2,7200,7205
2,7200,7227
2,7200,7226
2,7200,7229
2,7200,7208
16,7200,6552
4,3000,2242
4,3000,2230
100,21600,7541
24,7200,6162
330,7200,588
256,7200,7222
64,7200,4722
64,7200,4705
2,1920,107
64,7200,7202
64,7200,7202
15,7200,3225
15,7200,3224
64,3600,149
600,7200,7231
4,3000,2280
4,3000,2233
4,3000,2223
4,3000,2234
4,3000,2298
6144,360,330
96,3300,1313
32,3600,1624
4,3000,2225
4,3000,2251
96,1800,1277
32,3600,1583
32,3600,1567
32,3600,10
32,3600,1556
32,3600,1523
32,3600,1697
32,3600,1453
32,3600,1529
600,7200,3477
6000,10800,243
16,7200,6577
440,28800,13291
16,7200,7072
16,7200,7068
16,7200,7072
16,7200,7071
30,7200,7222
3,3600,945
15,7200,3240
128,3600,3213
512,7200,4017
50,7140,5878
256,7200,5358
30,7200,7203
8,1800,67
4,7200,12
6,3600,16
2,3600,438
4,7200,1997
2,3600,516
16,7200,6540
24,1800,626
8000,43200,488
160,1800,1800
2,3600,654
160,7200,3470
2,3600,1031
64,720,394
64,720,391
64,720,407
64,720,413
64,720,509
64,720,319
64,720,556
64,720,457
64,720,604
64,720,463
64,720,453
64,720,551
64,720,316
64,720,511
64,720,432
64,720,509
64,720,476
64,720,116
64,720,209
3,3600,2431
3,3600,1791
16,7200,6539
3,7200,7228
4,7200,5718
3,3600,1404
6144,360,267
6144,18000,8615
1882,38700,398
40,7200,3362
2,7200,7221
2,7200,7213
2,7200,7214
2,7200,7217
2,7200,7205
2,7200,7224
2,7200,7205
2,7200,7215
4,7200,7205
4,7200,7218
2,7200,7224
2,7200,7213
2,7200,7217
5,180,0
5,1800,1329
16,7200,7069
16,7200,7077
32,3600,3624
32,3600,3625
32,3600,3625
32,3600,3616
32,3600,2432
32,3600,2408
32,3600,3627
32,3600,3628
5,7200,7044
512,3600,28
16,1800,1810
20,3600,682
126,21600,1275
3,3600,7
4,3600,601
3,3600,942
3,7200,7222
4,7200,5768
3,3600,932
8000,43200,3128
40,3600,3582
16,7200,6537
64,7200,7164
4,1500,1115
2,7200,693
2,7200,7203
64,7200,7159
64,7200,7208
2,7200,6289
8,1800,449
128,1800,396
2,7200,6684
1024,1800,584
2,3600,52
32,3600,42
40,3600,3296
50,7140,6076
8192,5400,2436
1176,1800,13
30,7200,7202
64,7200,6483
1920,14400,5448
11,7200,6595
11,7200,6604
256,7200,1458
64,7200,4793
64,7200,4825
2048,480,496
4,1800,984
1920,7200,7221
64,1800,38
54,7200,4872
12,600,36
8,7200,7216
4,1800,13
12,600,72
54,7200,4872
4,1800,92
2,7200,2356
4,1800,177
4,1800,790
2048,600,615
12,600,37
32,1800,18
256,7200,424
12,600,32
94,600,10
256,7200,450
32,1800,19
256,7200,1487
96,600,30
16,1800,312
54,7200,6732
32,1800,9
12,7200,649
32,1800,17
72,7200,7231
16,1800,878
32,1800,12
3,7200,6913
32,1800,17
32,1800,90
64,600,140
16,1800,952
32,1800,8
12,600,44
18,1800,1816
32,1800,96
12,600,12
32,1800,11
32,1800,81
12,600,32
32,1800,66
12,600,34
64,7200,7205
2,2400,2401
18,1800,326
16,1800,78
18,1800,1815
2,3600,5
96,3300,1281
96,3300,1125
4096,300,120
16,1800,119
128,720,363
128,720,293
128,720,286
128,720,336
128,720,318
128,720,366
128,720,536
128,720,581
128,720,742
128,720,742
128,720,460
128,720,308
128,720,320
128,720,413
128,720,271
128,720,332
16,1800,180
128,720,308
50,7140,6005
128,720,340
128,720,326
128,720,490
128,720,384
128,720,419
128,720,358
128,720,345
128,720,366
128,720,359
256,720,243
256,720,249
256,720,240
256,720,221
256,720,474
256,720,471
256,720,516
256,720,528
256,720,260
256,720,268
256,720,250
256,720,247
256,720,312
256,720,273
256,720,348
256,720,290
256,720,247
256,720,258
256,720,298
256,720,271
256,720,285
256,720,287
256,720,241
256,720,250
256,720,244
256,720,255
16,7200,6584
64,7200,4712
16,1800,88
18,1800,1811
16,1800,268
16,1800,365
18,1800,1802
32,3600,1709
3,7200,7204
12,7200,1891
12,7200,1778
512,3600,24
4096,300,191
12,7200,1663
12,7200,1655
36,7200,94
64,2700,2193
4,2400,2409
18,1800,1817
2,1800,167
2,1800,327
2,1800,1730
2,300,91
18,1800,1829
2304,7200,7210
16,1800,252
2,300,87
32,1200,245
32,1200,278
15,7200,3229
2,300,83
16,3600,1407
64,1500,798
2,300,85
16,7200,7214
256,7200,6671
16,7200,7213
2,300,88
32,3600,3269
18,1800,1611
18,1800,9
2,300,56
18,1800,11
18,1800,9
18,1800,1263
2,300,51
3,7200,6908
10,7200,7149
32,3600,1732
2,300,85
1920,7200,7224
18,1800,1251
10,7200,6504
16,1800,642
64,1500,798
2,300,85
2,300,55
2,300,82
8,1800,355
16,1800,421
32,1800,423
64,1800,825
128,1800,473
256,1800,463
512,1800,514
1024,1800,687
18,1800,866
2,300,83
16,1800,22
2,300,54
16,1800,24
18,1800,859
18,1800,11
16,1800,24
2,300,79
2,7200,31
2,300,75
18,1800,1168
16,1800,112
96,3600,3612
4096,300,315
50,1800,754
192,1800,669
18,1800,74
18,1800,275
3,7200,7227
18,1800,228
96,1800,1294
96,2100,1259
2,300,53
2,3600,59
32,3600,1702
4096,300,330
16,1800,1811
18,1800,1148
2,3600,40
10,7200,7156
2,7200,1219
4,3000,2387
16,1800,594
18,1800,1426
2,1920,194
18,1800,721
2,1920,174
2,300,53
6,1920,111
2,300,48
200,43200,43204
200,43200,21995
200,43200,43230
16,7200,6681
16,7200,6626
200,43200,17084
200,43200,14696
200,43200,16876
64,7200,7209
64,7200,7215
64,7200,7213
64,7200,7227
64,7200,7215
64,7200,7213
57,7200,3807
57,7200,3758
57,7200,3797
57,7200,3776
57,7200,3869
57,7200,3930
57,7200,3771
57,7200,3774
57,7200,3803
57,7200,3824
57,7200,3907
57,7200,3766
57,7200,3761
57,7200,3759
57,7200,3919
57,7200,3784
57,7200,3813
57,7200,3745
57,7200,3824
16,7200,6628
16,7200,6628
16,7200,1950
16,7200,6626
8,7200,6063
8,7200,6220
63,7200,6111
63,7200,6209
63,7200,6075
5040,43200,19929
200,21600,18177
200,21600,21614
200,21600,21625
184,43200,17985
100,7200,4964
200,7200,4917
1024,3600,252
4096,3600,378
100,14400,11129
36,7200,7210
600,7200,7227
16,7200,7066
16,7200,7089
16,7200,7059
16,7200,4812
16,7200,7067
128,7200,7215
128,7200,7215
128,7200,7215
128,7200,6505
128,21600,20867
4,7200,7229
16,7200,7071
16,7200,178
16,7200,7076
16,7200,7071
16,7200,7066
16,7200,7074
2048,43200,6551
1890,43200,3417
64,7200,7164
64,7200,7172
64,7200,7216
64,7200,7181
64,7200,7175
64,7200,7191
125,21600,21603
120,21600,21612
330,10800,9869
11,7200,6535
11,7200,6603
11,7200,6602
11,7200,6645
11,7200,6566
11,7200,57
11,7200,6555
92,21600,9
92,21600,448
92,21600,21618
92,21600,21613
92,21600,21130
64,7200,93
64,7200,91
64,7200,78
64,7200,121
64,7200,2342
64,7200,7229
64,7200,7229
64,7200,7220
100,21600,21618
64,7200,4803
72,7200,6151
12,7200,1777
12,7200,1774
12,7200,2039
12,7200,1766
12,7200,1867
12,7200,1774
12,7200,1786
12,7200,221
12,7200,1642
12,7200,1766
12,7200,1679
12,7200,1743
12,7200,1677
12,7200,1726
12,7200,1867
12,7200,1654
18,7200,4033
108,21600,9758
12,7200,612
8,7200,649
440,14400,12153
10,7200,6517
1920,14400,5391
10,7200,6513
1920,14400,5373
1920,14400,7003
15,7200,3226
120,21600,21630
54,7200,4378
3,7200,7216
16,7200,6540
96,1800,1300
50,7140,6008
8192,120,120
4096,120,131
2304,7200,7219
2048,3600,3606
1882,38700,3490
126,21600,1724
440,14400,11111
32,1800,86
18,1800,16
32,1800,1481
32,1800,1800
18,1800,24
64,1500,28
256,7200,392
64,7200,4707
12,7200,7211
42,2400,44
16,7200,7202
16,7200,6529
16,3600,3605
2,7200,7226
2,7200,7214
2,7200,7223
2,7200,7227
2,7200,7221
2,7200,7209
4,7200,7210
4,7200,7205
4,7200,7218
4,7200,7229
4,7200,7210
2,7200,7226
2,7200,7215
2,7200,7223
2,7200,7227
2,7200,7226
2,7200,7215
2,7200,7223
2,7200,7210
2,7200,7226
2,7200,7208
2,7200,7213
2,7200,7220
2,7200,7205
2,7200,7207
2,7200,7228
2,7200,7214
2048,1800,1119
4096,1800,1815
2,1920,109
2,300,48
15,600,52
1176,1800,1043
2,300,49
2,300,80
2,300,52
2,1800,560
2,300,50
64,7200,7227
2,300,77
2,300,51
15,7200,16
2,300,81
2,300,52
2,300,77
2,300,78
15,600,7
15,600,625
32,2700,186
8,900,480
8,900,480
8,900,480
8,900,482
8,900,481
8,900,481
8,900,481
8,900,481
8,900,480
8,900,481
8,900,481
8,900,482
8,900,481
8,900,480
8,900,480
8,900,481
8,900,480
8,900,481
8,900,480
8,900,479
8,900,404
64,2700,178
64,2700,8
48,2400,38
64,2700,230
64,2700,284
8,7200,13
8,3600,124
8,3600,118
12,3600,488
64,2700,175
12,3600,216
54,2400,41
64,2700,177
2,1800,17
2,1800,11
2,1800,10
64,2700,175
64,7200,4707
2,1800,17
2,1800,11
2,1800,7
16,7200,6563
2,1800,76
256,7200,6209
6000,25200,288
15,7200,3174
6000,25200,2120
6000,25200,2298
6000,25200,1849
6000,25200,2244
16,7200,7211
16,3600,3606
2,1800,15
2,1800,12
2,1800,4
60,2400,44
15,7200,3182
12,1200,237
72,2400,189
4000,43200,293
6000,25200,331
12,1200,271
6000,10800,1166
12,1200,166
50,7140,5899
16,7200,6574
12,600,613
12,600,502
12,600,531
18,1800,17
18,1800,1487
18,1800,1077
18,1800,191
18,1800,1771
18,1800,1757
6000,10800,292
15,7200,3241
18,1800,1643
6000,10800,349
6000,25200,2670
6000,25200,2142
6000,10800,329
8,900,523
8,900,525
8,900,526
8,900,527
8,900,527
8,900,525
8,900,526
8,900,526
8,900,526
8,900,526
8,900,525
8,900,525
8,900,526
8,900,521
8,900,524
8,900,524
8,900,524
8,900,524
8,900,523
8,900,523
8,900,524
8,900,523
8,900,524
8,900,524
8,900,523
8,900,523
8,900,454
8,900,454
8,900,414
8,900,421
8,900,412
8,900,415
8,900,421
8,900,416
8,900,418
8,900,411
8,900,411
8,900,414
8,900,419
8,900,410
8,900,431
8,900,448
8,900,432
8,900,432
8,900,436
8,900,453
8,900,429
8,900,447
8,900,436
8,900,413
8,900,421
18,1800,76
18,1800,84
2048,43200,688
18,1800,90
18,1800,87
7,7200,46
7,7200,46
18,1800,85
1920,7200,4993
7,3600,43
18,1800,150
18,1800,233
57,7200,3825
57,7200,3731
57,7200,3843
57,7200,3875
57,7200,3814
64,1500,1528
8,900,420
8,900,427
8,900,411
8,900,420
8,900,421
8,900,420
8,900,439
8,900,434
18,1800,1656
18,1800,258
18,1800,231
92,21600,13524
92,21600,13046
92,21600,12401
92,21600,10963
92,21600,132
92,21600,133
92,21600,128
92,21600,130
4,3600,128
18,1800,478
120,21600,66
198,14400,9
18,1800,212
12,7200,1812
12,7200,1788
12,7200,1731
12,7200,1709
12,7200,1782
18,1800,454
12,7200,1761
12,7200,1690
12,7200,1683
12,7200,1664
12,7200,1726
2,2400,1331
18,1800,144
18,1800,544
1882,38700,9107
128,21600,21627
128,21600,21626
18,1800,960
256,3600,16
8,7200,5740
4,7200,6427
4,7200,6577
4,7200,6557
4,7200,6551
4,7200,6545
4,7200,6760
4,7200,6824
4,7200,6669
4,7200,6685
4,7200,6675
4,7200,6798
4,7200,6695
4,7200,6756
4,7200,6694
4,7200,6549
4,7200,6498
4,7200,6233
4,7200,6269
4,7200,6226
4,7200,6270
4,7200,6231
4,7200,6262
4,7200,6248
4,7200,6227
4,7200,6234
4,7200,6248
4,7200,6335
4,7200,6363
4,7200,6363
4,7200,6426
4,7200,6342
4,7200,6294
4,7200,6340
4,7200,6359
4,7200,6353
4,2400,542
20,3600,303
2048,1800,1813
4,3000,2399
4,7200,13
4,7200,13
4,7200,12
4,7200,13
4,7200,13
4,7200,13
4,7200,10
4,7200,14
4,7200,11
4,7200,6
4,7200,4
4,7200,5
4,7200,8
4,7200,8
4,7200,6
4,7200,9
4,7200,6
4,7200,7
4,7200,5
4,7200,6
4,7200,4
4,7200,7
4,7200,3
4,7200,6
4,7200,6
4,7200,5
4,7200,4
4,7200,5
4,7200,4
4,7200,3
4,7200,48
4,7200,8
4,7200,8
4,7200,8
4,7200,8
4,7200,5
4,7200,5
4,7200,5
4,7200,5
4,7200,6
4,7200,8
4,7200,6
4,7200,6
8192,5400,2038
18,1800,931
1024,3600,718
16,7200,6571
64,7200,1301
2048,3600,384
2,2400,2405
64,7200,3366
2,3600,123
64,7200,4738
64,1500,786
4,3600,136
92,600,25
92,600,220
2,600,6
7,3600,44
120,21600,23
92,600,386
2,7200,8
4,2400,1462
256,7200,452
16,7200,6627
16,7200,6633
2,7200,1595
4096,300,158
18,1800,972
32,3600,3600
32,3600,3600
32,3600,3600
32,3600,3600
32,3600,2427
32,3600,2419
32,3600,2527
32,3600,2439
32,3600,2476
32,3600,2419
32,3600,2431
32,3600,2430
32,3600,2430
7,60,62
64,7200,347
120,21600,69
120,21600,63
50,7140,5885
15,7200,3238
64,7200,870
7,60,47
6000,10800,8087
6000,7200,1835
6000,4800,1323
6000,7200,283
7,60,51
2,2400,2402
6000,7200,2427
6000,9000,9003
2,7200,1446
2,5400,9
2,5400,9
2,5400,9
2,5400,9
2,5400,7
2,5400,7
2,5400,7
2,5400,7
2,5400,7
2,7200,12
16,7200,4143
20,3600,304
256,3600,138
120,21600,58
12,7200,1804
256,3600,958
2,5400,7
2,5400,6
2,5400,5
2,5400,5
2,5400,5
2,5400,5
2,5400,5
2,5400,5
2,5400,5
40,5400,519
2,5400,43
18,1800,468
2,5400,40
2,5400,117
2,5400,438
2,5400,63
2,5400,221
2,5400,518
2,5400,40
2,5400,121
2,5400,457
16,7200,6519
16,7200,7211
16,3600,3603
8,480,135
8,480,150
8,480,195
8,480,273
8,480,135
8,480,146
8,480,182
8,480,269
8,480,128
8,480,155
8,480,201
8,480,217
8,480,154
8,480,177
8,480,214
16,480,113
16,480,109
16,480,491
16,480,166
16,480,508
16,480,103
16,480,107
16,480,189
16,480,503
16,480,269
16,480,502
16,480,124
16,480,134
16,480,500
16,480,100
16,480,496
16,480,137
32,480,102
18,1800,1280
32,480,103
32,480,488
32,480,488
32,480,470
32,480,243
32,480,90
32,480,90
32,480,97
32,480,123
32,480,155
32,480,85
32,480,87
32,480,492
32,480,117
32,480,500
32,480,502
32,480,99
64,480,148
64,480,506
64,480,83
64,480,497
64,480,160
64,480,149
64,480,78
64,480,80
64,480,89
64,480,97
64,480,499
64,480,159
64,480,502
64,480,494
64,480,507
64,480,84
64,480,490
64,480,146
128,480,138
128,480,136
128,480,506
128,480,506
128,480,506
128,480,183
128,480,80
128,480,95
128,480,490
128,480,78
128,480,494
128,480,350
128,480,78
128,480,76
128,480,81
128,480,68
128,480,329
2,7200,7227
2,7200,7213
2,7200,7227
128,480,72
2,7200,7223
2,7200,7226
2,7200,7226
2,7200,7227
2,7200,7200
2,7200,7222
2,7200,7215
2,7200,7222
2,7200,7226
2,7200,7231
2,7200,7208
2,7200,7227
2,7200,7204
4,7200,7207
4,7200,7218
2,300,68
2,7200,734
2,300,109
96,2700,617
2048,3600,638
96,2700,1418
64,7200,7200
15,600,606
100,7200,206
2,5400,5
2,5400,5
2,5400,6
2,5400,3
2,5400,5
2,5400,5
15,7200,3229
2,3600,64
50,7200,166
96,2700,1356
4,5400,518
1920,7200,7226
15,600,618
2,7200,66
2,7200,163
2,7200,562
2,7200,60
2,7200,150
2,7200,607
2,7200,134
2,7200,215
2,7200,535
2,7200,119
2,7200,138
2,7200,506
2,7200,150
4,3600,57
96,2700,1311
20,3600,15
2,7200,143
4,3600,32
2,3600,55
16,7200,6556
2,3600,43
256,3600,1042
2,3600,138
16,7200,6639
15,7200,3379
96,2700,1221
4,2400,2404
4,3000,2390
4,3000,2540
4,2400,1765
2,1800,50
4,600,16
256,3600,670
4096,300,148
2048,900,900
4,2400,2421
4,600,18
8,1800,354
16,1800,416
32,1800,439
64,1800,448
128,1800,589
256,1800,577
512,1800,604
1024,1800,768
2048,1800,1160
2,7200,441
128,2100,1749
4,600,17
2,7200,1
2,7200,825
108,21600,422
2,7200,4
2,7200,8
2,7200,8
2,7200,83
4,600,38
256,1500,787
2,7200,80
4,600,268
2,7200,5
2,7200,81
4096,43200,2195
4,600,38
2,7200,2490
120,21600,68
4,600,39
18,1800,235
2,7200,61
2,7200,7200
18,1800,471
2,300,225
2,7200,968
2,900,252
18,1800,113
2,7200,6923
18,1800,1044
2,300,48
3,7200,7217
2,300,59
2,2400,2429
2,300,59
4,600,37
2,300,58
18,1800,1219
2,300,59
4,600,38
2,300,60
4,600,39
8,1800,353
16,1800,412
32,1800,419
64,1800,446
128,1800,452
256,1800,294
2,300,49
4,600,46
2,300,62
2,300,61
32,2100,1701
4,600,48
32,2100,1810
8,1800,104
64,1500,751
4,600,17
64,1500,751
16,7200,6543
4,600,15
4,600,15
2,300,101
4,600,37
2,300,98
4,600,37
15,7200,3177
2,300,102
4,600,9
8,1800,359
2,300,111
4,600,15
2,300,105
16,1800,409
32,1800,417
64,1800,449
128,1800,418
256,1800,496
512,1800,507
1024,1800,692
2,300,103
4,600,36
2,300,99
4,600,42
4,600,36
4,600,41
32,2100,1705
64,1500,786
32,2100,1704
2,300,103
4,600,40
64,1500,772
2,7200,157
2,300,104
4,600,620
2,300,100
15,7200,3221
2,900,116
2,900,116
16,7140,7157
2,900,114
32,2100,1702
64,1500,807
32,2100,16
32,2100,1735
64,1500,800
2,1920,255
32,720,288
32,720,289
32,720,348
32,720,558
32,720,444
32,720,550
32,720,261
32,720,261
32,720,279
32,720,324
32,720,280
32,720,297
32,720,256
32,720,312
32,720,304
32,720,182
32,720,281
32,720,356
32,720,296
32,720,131
32,720,281
64,720,207
64,720,232
64,720,246
64,720,257
64,720,293
2,1920,176
4,600,453
4,600,18
32,2100,1721
4,600,17
6,1920,118
2,180,68
180,21600,6119
180,21600,6035
20,7200,6316
20,7200,6314
20,7200,6321
20,7200,6347
200,43200,32968
64,7200,7207
64,7200,7218
64,7200,7204
64,7200,7207
64,7200,7211
64,7200,7214
64,7200,7225
64,7200,7205
64,7200,7213
64,7200,7208
64,7200,7229
64,7200,7216
64,7200,7222
64,7200,7203
64,7200,7213
64,7200,7225
64,7200,7205
64,7200,7214
32,7200,405
16,7200,6626
16,7200,6630
16,7200,6627
16,7200,7211
16,7200,6626
16,7200,6626
8,7200,7038
8,7200,6262
8,7200,7220
8,7200,7220
8,7200,7205
63,7200,6094
63,7200,7200
10,7200,6433
20,7200,1018
200,43200,13
200,43200,28458
400,7200,4018
216,43200,41207
216,43200,41288
100,21600,1926
128,7200,7227
100,7200,351
50,7200,5518
16,7200,7067
64,7200,7208
64,7200,7191
64,7200,7174
64,7200,7159
64,7200,7197
64,7200,7149
64,7200,7192
64,7200,7215
64,7200,7214
64,7200,7208
64,7200,7183
64,7200,7183
64,7200,7188
64,7200,7188
64,7200,7183
64,7200,7184
64,7200,7215
64,7200,7202
200,43200,43202
200,43200,16948
11,7200,6536
11,7200,6780
11,7200,6571
11,7200,2169
11,7200,73
64,7200,7227
64,7200,715
64,7200,7208
64,7200,7203
64,7200,7209
64,7200,7209
64,7200,7225
64,7200,7210
64,7200,7214
20,7200,6500
25,7200,168
36,7200,153
20,7200,5398
30,7200,7216
60,7200,7221
100,7200,2421
30,7200,69
25,7200,72
57,7200,3774
57,7200,3970
57,7200,4110
57,7200,4335
57,7200,44
57,7200,3758
57,7200,3781
57,7200,4516
57,7200,110
92,21600,21624
92,21600,21612
92,21600,21618
92,21600,21617
92,21600,21613
92,21600,21606
